,id,isReadOnly,isOnDedicatedCapacity,capacityMigrationStatus,type,state,hasWorkspaceLevelSettings ,name,reports,description,capacityId,defaultDatasetStorageFormat
0,094ff601-0292-49d0-8aaf-e7a334cf1102,False,False,,Workspace,Active,False,Store reports,[],,,
1,8f4bf57c-86cf-4d81-87e6-6d785e0af828,False,False,,Workspace,Active,False,Test Work,"[{'id': '5C249EB4-4335-458D-9433-7A792FA60DEB', 'reportType': 'PowerBIReport', 'name': 'Test_Report_220619', 'datasetId': '8ed51b15-6a8e-46ce-b72a-7d6348ab91ed', 'users': [], 'subscriptions': []}]",Test Report,,
2,d35e0d27-f7d2-4005-ae75-7fe8a12dfd80,False,False,,Workspace,Active,False,Test Work 1,"[{'id': 'A48432EB-3472-4F3F-ABC3-DD3567896A29', 'reportType': 'PowerBIReport', 'name': 'Test_Report_220619', 'datasetId': 'ee12b9c1-ebb5-4707-94a6-c3b85d45639f', 'users': [], 'subscriptions': []}, {'id': '9F0A6F9A-A6E2-42FC-9DFF-7389176352F7', 'reportType': 'PowerBIReport', 'name': '[App] Test_Report_220619', 'datasetId': 'ee12b9c1-ebb5-4707-94a6-c3b85d45639f', 'appId': '43c0416b-9775-49c5-b90d-19a1a58296fb', 'users': [], 'subscriptions': []}]",,,
3,f29865c9-63cc-4c96-be11-af79a307625b,False,False,,Workspace,Active,False,Test Work 2,"[{'id': '442714A6-A07D-405C-8E45-AFA24023CA8B', 'reportType': 'PowerBIReport', 'name': 'Test_Report_220619', 'datasetId': '5848c92f-773e-4c44-8c92-04e7d747755c', 'users': [], 'subscriptions': []}, {'id': 'AC0CF4F0-FDF9-4F8F-81B7-95359C51615C', 'reportType': 'PowerBIReport', 'name': '[App] Test_Report_220619', 'datasetId': '5848c92f-773e-4c44-8c92-04e7d747755c', 'appId': '4543fa93-f0bd-42f0-9216-57acd9ce6788', 'users': [], 'subscriptions': []}]",,,
4,e931bf11-6555-4a48-95cc-217dab6e475b,False,False,,Workspace,Active,False,Work Place,"[{'id': '2E856FED-9715-445A-9E5C-8572F6CCED08', 'reportType': 'PowerBIReport', 'name': 'Dashboard Usage Metrics Report', 'datasetId': 'f15028e3-182a-4bde-a9ae-d6c6af8507d6', 'createdDateTime': '2020-01-05T07:55:25.013Z', 'modifiedDateTime': '2020-01-05T07:55:25.013Z', 'users': [], 'subscriptions': []}, {'id': 'DBF6CC03-6BB8-40FE-B4A5-370BDCEF9828', 'reportType': 'PowerBIReport', 'name': 'Australia BI - Finance Operational Performance', 'datasetId': 'fb4c94b2-2f8e-4d9f-9b86-06ad0dd92ba0', 'createdDateTime': '2020-08-05T04:26:23.12Z', 'modifiedDateTime': '2020-10-04T06:36:49.99Z', 'users': [], 'subscriptions': []}, {'id': '58AE30EF-C20B-4A6D-B7DE-6359B1633D50', 'reportType': 'PowerBIReport', 'name': 'Australia BI Dashboard Mobile', 'datasetId': '4c8289d0-82de-40ef-b9c5-f8a886dc8657', 'createdDateTime': '2020-09-29T12:16:15.72Z', 'modifiedDateTime': '2020-10-04T06:35:42.337Z', 'users': [], 'subscriptions': []}, {'id': '9A997CD2-D53F-4C84-BE85-AED1EDFC0643', 'reportType': 'PowerBIReport', 'name': 'Live Sales Report', 'datasetId': 'c499d6c2-d231-4f83-bb34-751f84c72e8e', 'createdDateTime': '2020-11-02T10:07:59.37Z', 'modifiedDateTime': '2020-11-03T10:15:32.71Z', 'users': [], 'subscriptions': []}, {'id': '7E91DEB9-DF60-4429-8716-7B8C1447EA39', 'reportType': 'PowerBIReport', 'name': 'BuyGro Analytics', 'datasetId': 'f4a7c1b7-a630-4eb7-a8a1-89aeede260e0', 'createdDateTime': '2021-05-02T04:23:36.857Z', 'modifiedDateTime': '2021-05-05T07:03:04.687Z', 'users': [], 'subscriptions': []}, {'id': 'E369432C-2FBB-4E24-81F2-821CDBFAF9F5', 'reportType': 'PowerBIReport', 'name': 'BuyGro Analytics_Mob', 'datasetId': 'ab5f0f13-875b-4e4c-ba2f-b5b3b9c60370', 'createdDateTime': '2021-05-03T07:51:52.74Z', 'modifiedDateTime': '2021-05-03T08:03:07.74Z', 'users': [], 'subscriptions': []}, {'id': '170CCD6B-C9F8-41F8-AB75-2E7D72D0DBB5', 'reportType': 'PowerBIReport', 'name': 'Test Role', 'datasetId': '1a50733b-7448-4374-89a7-228e0d79bb79', 'createdDateTime': '2021-06-22T12:31:00.81Z', 'modifiedDateTime': '2021-06-22T12:31:00.81Z', 'users': [], 'subscriptions': []}, {'id': '9F58F2F0-8723-4659-A997-CA06D50C7D51', 'reportType': 'PowerBIReport', 'name': 'BuyGro_Sales_psy', 'createdDateTime': '2021-10-11T11:14:42.59Z', 'modifiedDateTime': '2021-10-11T11:14:42.59Z', 'users': [], 'subscriptions': []}, {'id': '60485E5A-2269-4D1E-A3BF-81E1F15636B6', 'reportType': 'PowerBIReport', 'name': 'BuyGro Stock Ageing Report-Date', 'datasetId': 'd40830fc-bcaa-4f31-9088-22344ed330b4', 'createdDateTime': '2021-10-14T04:51:34.093Z', 'modifiedDateTime': '2021-10-14T04:51:34.093Z', 'users': [], 'subscriptions': []}, {'id': '4B5F8044-D99A-4B77-BACA-A89E6FE48DDE', 'reportType': 'PowerBIReport', 'name': 'BuyGro Stock Expiry Report Date', 'datasetId': '2fa5ad29-9d97-4544-981e-97c3f8fe827c', 'createdDateTime': '2021-10-18T07:02:24.32Z', 'modifiedDateTime': '2021-10-18T07:02:24.32Z', 'users': [], 'subscriptions': []}, {'id': 'CEF760FC-979D-42B6-ABD1-45DCF60B93BF', 'reportType': 'PowerBIReport', 'name': 'Stock Ageing Detail Report_Date', 'datasetId': '8f347a0d-a95c-44eb-857a-a46a27dd64f6', 'createdDateTime': '2022-05-10T06:33:47.117Z', 'modifiedDateTime': '2022-07-18T10:38:44.17Z', 'users': [], 'subscriptions': []}, {'id': '22BDC5B0-7832-460A-BA85-64B62A478148', 'reportType': 'PowerBIReport', 'name': 'Vendor Invoice Payment Details Report', 'datasetId': '10782d6d-d7de-4d8c-8705-3b15d02db05d', 'createdDateTime': '2022-05-11T10:07:17.17Z', 'modifiedDateTime': '2022-05-11T10:07:17.17Z', 'users': [], 'subscriptions': []}, {'id': '0A0485D3-DCC7-4DBD-B32D-943F69C285C6', 'reportType': 'PowerBIReport', 'name': 'BuyGro Sales Invoice by Customer-SN', 'datasetId': 'c50d16a3-c964-44ad-8d51-422276092daf', 'createdDateTime': '2022-06-10T09:22:15.993Z', 'modifiedDateTime': '2022-06-10T09:22:15.993Z', 'users': [], 'subscriptions': []}, {'id': 'DC2407DC-3A05-4CEE-A668-404D338947BC', 'reportType': 'PowerBIReport', 'name': 'Item Not Sold for 180 Days and above', 'datasetId': '44de8001-909f-4a46-a83d-e4a479f1e48f', 'createdDateTime': '2022-06-24T07:05:57.26Z', 'modifiedDateTime': '2022-06-24T10:19:37.593Z', 'users': [], 'subscriptions': []}]",,,
5,3d366bdd-694d-4d57-853a-4369c7f9cffa,False,False,,Workspace,Deleted,False,GAG HR,"[{'id': 'DD6A4B7D-B984-4C3B-BE7D-A9CF369726C5', 'reportType': 'PowerBIReport', 'name': 'Usage Metrics Report', 'datasetId': '9c79f781-c3b3-4181-ab4d-e4aca0e8a85d', 'createdDateTime': '2022-01-05T06:33:13.06Z', 'modifiedDateTime': '2022-01-05T06:33:13.06Z', 'users': [], 'subscriptions': []}, {'id': '17F2FA5D-D5BF-4810-B475-409E0939AB30', 'reportType': 'PowerBIReport', 'name': 'GAG HR Dashboard', 'datasetId': '6c19f2ec-37d7-4240-a8d6-ae4282372d91', 'createdDateTime': '2022-03-02T07:37:08.35Z', 'modifiedDateTime': '2022-12-23T04:37:13.15Z', 'users': [], 'subscriptions': []}, {'id': 'FDFDD1A6-AD62-478A-AD85-139A8A5B84D3', 'reportType': 'PowerBIReport', 'name': '[App] GAG HR Dashboard', 'datasetId': '6c19f2ec-37d7-4240-a8d6-ae4282372d91', 'appId': '7dcdcea0-bf49-436f-855d-3596a616a530', 'createdDateTime': '2022-05-12T05:07:00.797Z', 'modifiedDateTime': '2023-05-31T10:45:09.473Z', 'users': [], 'subscriptions': []}, {'id': '70222DFC-EC1F-436C-B4F8-45A90D81DB89', 'reportType': 'PowerBIReport', 'name': 'Usage Metrics - HR Department', 'datasetId': '9c79f781-c3b3-4181-ab4d-e4aca0e8a85d', 'createdDateTime': '2023-02-02T04:24:57.867Z', 'modifiedDateTime': '2023-02-02T04:24:57.867Z', 'users': [], 'subscriptions': []}]","Dashboards and Reports based on the data from the erstwhile HRMS system
Microsoft Business Dynamics & Excel Sheets
",,
6,3be941d8-fb28-4603-979b-3795a778c77f,False,True,Migrated,Workspace,Active,False,Grandiose,"[{'id': '9CC53724-87A3-4FD0-937E-8A82F6096091', 'reportType': 'PowerBIReport', 'name': 'Dashboard Usage Metrics Report', 'datasetId': '6a25f78e-cb37-4c40-a631-100cefbc9b94', 'users': [], 'subscriptions': []}, {'id': 'A70207EA-4C6B-4EF5-8D7B-7A2A1EC12DA8', 'reportType': 'PowerBIReport', 'name': 'Report Usage Metrics Report', 'datasetId': '916afafc-4cb4-497c-961a-2b9259fd48f0', 'users': [], 'subscriptions': []}, {'id': 'B220AE4D-AB3D-4E68-9C60-26449EA95646', 'reportType': 'PowerBIReport', 'name': 'Usage Metrics Report', 'datasetId': '4484265f-2264-4e92-8562-7ac0a80a9c1b', 'createdDateTime': '2022-09-20T12:14:43.173Z', 'modifiedDateTime': '2022-09-20T12:14:43.173Z', 'users': [], 'subscriptions': []}, {'id': '0B5FBBFC-8F31-4132-9A4E-39E3E5900DD8', 'reportType': 'PowerBIReport', 'name': 'Inventory Adjustment Reports_V1', 'datasetId': 'ae946410-2a59-414c-8798-723a59d18ec2', 'createdDateTime': '2022-12-08T19:19:13.443Z', 'modifiedDateTime': '2023-09-11T06:14:49.083Z', 'users': [], 'subscriptions': []}, {'id': '5E793167-E51B-421D-98C5-7A63D005C349', 'reportType': 'PowerBIReport', 'name': 'Customer Analysis_V1', 'datasetId': 'ec1e4cf2-dde9-49c6-ba79-f2c0fd3a09bf', 'createdDateTime': '2022-12-08T19:21:37.47Z', 'modifiedDateTime': '2023-09-11T07:10:27.887Z', 'users': [], 'subscriptions': []}, {'id': '3EF40570-CF10-4C55-9BB5-106B62CAC4A1', 'reportType': 'PowerBIReport', 'name': 'Inventory Reports_V1', 'datasetId': '312d14a3-b783-4b32-8abe-def323f5d54f', 'createdDateTime': '2022-12-08T19:22:50.087Z', 'modifiedDateTime': '2023-09-11T09:14:30.16Z', 'users': [], 'subscriptions': []}, {'id': 'AE4A035B-4EDD-405E-A68A-DA43C984E1CC', 'reportType': 'PowerBIReport', 'name': 'Purchase Reports_V1', 'datasetId': 'e9bbb852-d115-4d65-a302-c43052989d59', 'createdDateTime': '2022-12-08T19:25:54.13Z', 'modifiedDateTime': '2023-09-11T09:14:39.17Z', 'users': [], 'subscriptions': []}, {'id': 'C47569E1-20A8-45CB-9B57-73F154136EF6', 'reportType': 'PowerBIReport', 'name': 'Sales Reports from Ledgers_v1', 'datasetId': '45b1f28d-ebf5-4a74-8149-36fa4fcb65ed', 'createdDateTime': '2022-12-08T19:30:46.43Z', 'modifiedDateTime': '2023-12-08T04:54:59.96Z', 'users': [], 'subscriptions': []}, {'id': 'C0ACE0E6-AC68-4482-897E-7BB21824956A', 'reportType': 'PowerBIReport', 'name': 'Sales Reports from POS Trans_V3', 'datasetId': '8770b7c4-9462-42ff-8f8f-1edd5a076ff1', 'createdDateTime': '2023-01-18T13:02:15.73Z', 'modifiedDateTime': '2023-09-11T09:28:52.713Z', 'users': [], 'subscriptions': []}, {'id': '6B8DA91C-69AB-4978-BC44-56A7A8708E64', 'reportType': 'PowerBIReport', 'name': '[App] Purchase Reports_V1', 'datasetId': 'e9bbb852-d115-4d65-a302-c43052989d59', 'appId': '4328a84b-79a4-4977-a9d7-70fdd5bb91c7', 'createdDateTime': '2023-02-04T08:03:43.833Z', 'modifiedDateTime': '2023-12-08T04:55:16.717Z', 'users': [], 'subscriptions': []}, {'id': '2225E7AC-6CA5-49AF-A047-4D0B25C81CFA', 'reportType': 'PowerBIReport', 'name': '[App] Inventory Adjustment Reports_V1', 'datasetId': 'ae946410-2a59-414c-8798-723a59d18ec2', 'appId': '4328a84b-79a4-4977-a9d7-70fdd5bb91c7', 'createdDateTime': '2023-02-15T06:21:41.053Z', 'modifiedDateTime': '2023-12-08T04:55:16.717Z', 'users': [], 'subscriptions': []}, {'id': '048D6B53-1395-4536-9DD0-6DD19FCA309F', 'reportType': 'PowerBIReport', 'name': '[App] Customer Analysis_V1', 'datasetId': 'ec1e4cf2-dde9-49c6-ba79-f2c0fd3a09bf', 'appId': '4328a84b-79a4-4977-a9d7-70fdd5bb91c7', 'createdDateTime': '2023-02-15T06:21:41.053Z', 'modifiedDateTime': '2023-12-08T04:55:16.717Z', 'users': [], 'subscriptions': []}, {'id': '5AF0E7C9-C7CB-4BCE-A326-C8F8A1AAAA46', 'reportType': 'PowerBIReport', 'name': '[App] Inventory Reports_V1', 'datasetId': '312d14a3-b783-4b32-8abe-def323f5d54f', 'appId': '4328a84b-79a4-4977-a9d7-70fdd5bb91c7', 'createdDateTime': '2023-02-15T06:21:41.053Z', 'modifiedDateTime': '2023-12-08T04:55:16.717Z', 'users': [], 'subscriptions': []}, {'id': '8E435139-7B2D-4259-B0A4-59D0485AAF60', 'reportType': 'PowerBIReport', 'name': '[App] Sales Reports from Ledgers_v1', 'datasetId': '45b1f28d-ebf5-4a74-8149-36fa4fcb65ed', 'appId': '4328a84b-79a4-4977-a9d7-70fdd5bb91c7', 'createdDateTime': '2023-02-15T06:21:41.053Z', 'modifiedDateTime': '2023-12-08T04:55:16.717Z', 'users': [], 'subscriptions': []}, {'id': '2D7A5926-421E-483C-A42B-0DD44BF5786B', 'reportType': 'PowerBIReport', 'name': '[App] Sales Reports from POS Trans_V3', 'datasetId': '8770b7c4-9462-42ff-8f8f-1edd5a076ff1', 'appId': '4328a84b-79a4-4977-a9d7-70fdd5bb91c7', 'createdDateTime': '2023-02-15T06:21:41.053Z', 'modifiedDateTime': '2023-12-08T04:55:16.717Z', 'users': [], 'subscriptions': []}]",,6045F862-2E7B-40FC-8CF5-B74FB64B2C44,Large
7,e4f4fbda-8d66-4825-b518-41f6f606ed5d,False,False,,Workspace,Active,False,Azure Backup,"[{'id': 'DFED6833-ED91-4C2D-A010-C8A60CE8D5C9', 'reportType': 'PowerBIReport', 'name': 'Azure Backup', 'datasetId': '3c13951f-2890-495d-8920-53ceedd5fda8', 'createdDateTime': '2021-03-07T08:35:29.483Z', 'modifiedDateTime': '2021-03-07T08:35:29.483Z', 'users': [], 'subscriptions': []}, {'id': '466B65B2-BECA-44FB-A7F4-3AA28F63F9D7', 'reportType': 'PowerBIReport', 'name': '[App] Azure Backup', 'datasetId': '3c13951f-2890-495d-8920-53ceedd5fda8', 'appId': 'be829724-1619-469b-892a-6b369f71a7fc', 'createdDateTime': '2021-03-07T08:35:31.52Z', 'modifiedDateTime': '2021-03-07T08:35:31.52Z', 'users': [], 'subscriptions': []}]",,,
8,ea01b6e6-c4f6-4421-92ca-64bab11fb59a,False,False,,Workspace,Active,False,Microsoft 365 Usage Analytics,"[{'id': 'FF6263BB-0EFF-4B6D-AB6A-5254475776AC', 'reportType': 'PowerBIReport', 'name': 'Microsoft 365 Usage Analytics', 'datasetId': 'f88e0d0d-8474-4980-a738-ebd8f2e7bdd4', 'createdDateTime': '2021-04-05T12:49:38.7Z', 'modifiedDateTime': '2021-04-05T12:49:38.7Z', 'users': [], 'subscriptions': []}, {'id': '28475A46-707B-488C-A8F9-4209F3EC9FD9', 'reportType': 'PowerBIReport', 'name': '[App] Microsoft 365 Usage Analytics', 'datasetId': 'f88e0d0d-8474-4980-a738-ebd8f2e7bdd4', 'appId': 'b60d58e0-bc08-468a-a2bb-bf4b3ffd00c2', 'createdDateTime': '2021-04-05T12:49:43.72Z', 'modifiedDateTime': '2021-04-05T12:49:43.72Z', 'users': [], 'subscriptions': []}]",,,
